subject_code,year,session,paper_number,variant,question_number,label,point_number,description,marks,type
9709,2025,November,5,3,5,a,1,B1,1,Second marble probabilities correct with outcomes labelled.
9709,2025,November,5,3,70,NULL,1,M1,1,At least 2 correct 3-term products linked to correct scenarios.
9709,2025,November,5,3,70,NULL,1,M1,1,4 correct identified scenarios added.
9709,2025,November,5,3,70,NULL,1,A1,1,SCB1 for 39
9709,2025,November,5,3,70,NULL,1,M1,1,Correct formula for conditional probability using their
9709,2025,November,5,3,13,NULL,1,A1,1,
9709,2025,November,5,3,4,NULL,1,B1,1,"Correct stem, ignore extra values (not in reverse, not split)"
9709,2025,November,5,3,4,NULL,1,B1,1,"Correct Linnets labelled on left, leaves in order from right to"
9709,2025,November,5,3,4,NULL,1,B1,1,"Correct Puffins labelled on same diagram, leaves in order and"
9709,2025,November,5,3,4,NULL,1,B1,1,"Correct non-symmetrical key, for their diagram, need both"
9709,2025,November,5,3,4,NULL,1,B1,1,"if both stems correct,"
9709,2025,November,5,3,4,NULL,1,B1,1,"if Linnets correct to the left of the stem,"
9709,2025,November,5,3,4,NULL,1,B1,1,if both keys correct including ‘mins’ and team name.
9709,2025,November,5,3,6,b,1,M1,1,64 ⩽ UQ ⩽ 68−51 ⩽ LQ ⩽ 57
9709,2025,November,5,3,6,b,1,A1,1,
9709,2025,November,5,3,74,NULL,1,B1,1,"Single linear scale from 45 to 75, at least 3 equally spaces"
9709,2025,November,5,3,74,NULL,1,B1,1,FT Correct plot labelled ‘Linnets’ with 5 key values using their
9709,2025,November,5,3,74,NULL,1,B1,1,Correct plot labelled ‘Puffins’ with 5 key values using the same
9709,2025,November,5,3,6,d,1,B1,1,Not just a comment comparing median or range.
9709,2025,November,5,3,7,a,1,M1,1,"Use of ± standardisation formula with 15.6, 14.8 and 1.5"
9709,2025,November,5,3,1,NULL,1,M1,1,Calculating the appropriate probability area (leading to their
9709,2025,November,5,3,1,NULL,1,A1,1,AWRT 0.297.
9709,2025,November,5,3,7,b,1,B1,1,
9709,2025,November,5,3,7,b,1,M1,1,"Using ± standardisation formula with 14.8, 1.5 and t equating"
9709,2025,November,5,3,2,NULL,1,A1,1,AWRT 12.9.
9709,2025,November,5,3,1,NULL,1,M1,1,Substituting 14.8 and 1.5 and either 13.8 or 15.8 appropriately
9709,2025,November,5,3,1,NULL,1,A1,1,AWRT 0.495.
9709,2025,November,5,3,1,NULL,1,B1,1,FT Strict FT their at least 4 figure probability × 225 (Check with
9709,2025,June,1,1,0,NULL,1,M1,1,For expressing as a 3-term quadratic.
9709,2025,June,1,1,3,NULL,1,A1,1,For both.
9709,2025,June,1,1,3,NULL,1,A1,1,A1 AWRT
9709,2025,June,1,1,3,NULL,1,A1,1,for any correct angle from a correct value of
9709,2025,June,1,1,3,NULL,1,A1,1,for all 4 and no others in the interval
9709,2025,June,1,1,90,NULL,1,M1,1,Substitute x = 4 into d .
9709,2025,June,1,1,90,NULL,1,A1,1,AWRT 0.0111.
9709,2025,June,1,1,2,NULL,1,B1,1,B1 Accept unsimplified.
9709,2025,June,1,1,2,NULL,1,M1,1,Sub
9709,2025,June,1,1,2,NULL,1,A1,1,Condone c = 2 as final answer if ‘y = …’ seen
9709,2025,June,1,1,26,NULL,1,B1,1,"For first and second, or first and third equations."
9709,2025,June,1,1,0,NULL,1,M1,1,For expressing as a 3-term quadratic from two
9709,2025,June,1,1,3,NULL,1,A1,1,CAO
9709,2025,June,1,1,32,NULL,1,A1,1,CAO
9709,2025,June,1,1,18,NULL,1,A1,1,AWRT. Ignore other values.
9709,2025,June,1,1,1,NULL,1,B1,1,
9709,2025,June,1,1,0,NULL,1,M1,1,Expressing as a 3-term cubic from two
9709,2025,June,1,1,4,NULL,1,A1,1,CAO
9709,2025,June,1,1,4,NULL,1,M0,1,if no method is shown for finding r
9709,2025,June,1,1,4,NULL,1,M1,1,"FT on values of a and r, provided 1"
9709,2025,June,1,1,7,NULL,1,A1,1,"FT FT on values of a and r, provided 1"
9709,2025,June,1,1,16,NULL,1,*M1,1,Attempt to integrate both terms and subtract
9709,2025,June,1,1,2,NULL,1,B1,1,B1 B1 for each integral.
9709,2025,June,1,1,2,NULL,1,B2,1,",1, 0 for"
9709,2025,June,1,1,2,NULL,1,A1,1,CAO
9709,2025,June,1,1,2,NULL,1,B1,1,
9709,2025,June,1,1,2,NULL,1,M1,1,
9709,2025,June,1,1,10,NULL,1,B1,1,
9709,2025,June,1,1,10,NULL,1,A1,1,CAO
9709,2025,June,1,1,80,NULL,1,B2,1,",1,0 B2 for all correct."
9709,2025,June,1,1,80,NULL,1,B1,1,for any two correct.
9709,2025,June,1,1,2,NULL,1,B2,1,",1,0 OE"
9709,2025,June,1,1,2,NULL,1,B2,1,for all correct.
9709,2025,June,1,1,2,NULL,1,B1,1,for any two correct.
9709,2025,June,1,1,2,NULL,1,*M1,1,3 terms FT their values.
9709,2025,June,1,1,4,NULL,1,A1,1,SC B1 following M0 if method for solving
9709,2025,June,1,1,3,NULL,1,*M1,1,"Substitutes k = 2, p = 11 and eliminates y or x."
9709,2025,June,1,1,5,NULL,1,A1,1,A1 A1 for either both x-values correct or for both
9709,2025,June,1,1,2,NULL,1,*M1,1,Substitute and reduce to 3-term quadratic.
9709,2025,June,1,1,2,NULL,1,A1,1,Correct quadratic.
9709,2025,June,1,1,9,NULL,1,M1,1,Attempt to solve a 3-term quadratic in k by
9709,2025,June,1,1,9,NULL,1,A1,1,SC B1 following M0 if no method shown for
9709,2025,June,1,1,9,NULL,1,A0,1,for correct answer following incorrect
9709,2025,June,1,1,8,NULL,1,B1,1,OE
9709,2025,June,1,1,4,NULL,1,M1,1,OE
9709,2025,June,1,1,4,NULL,1,M1,1,For correct use of chain rule with ±5 and their
9709,2025,June,1,1,11,NULL,1,A1,1,Or decreasing at a rate of 4 .
9709,2025,June,1,1,4,NULL,1,M1,1,Equating their 2-term d
9709,2025,June,1,1,2,NULL,1,A1,1,AWRT 1.22.
9709,2025,June,1,1,4,NULL,1,A1,1,A0 A1 if one point correct.
9709,2025,June,1,1,8,NULL,1,M1,1,For differentiation.
9709,2025,June,1,1,8,NULL,1,A1,1,No need for reason.
9709,2025,June,1,1,8,NULL,1,B1,1,Seen or implied.
9709,2025,June,1,1,0,NULL,1,M1,1,3-term quadratic.
9709,2025,June,1,1,11,NULL,1,A1,1,No method needed for solving quadratic.
9709,2025,June,1,1,5,NULL,1,M1,1,At least one correct.
9709,2025,June,1,1,6,NULL,1,A1,1,At least one correct.
9709,2025,June,1,1,5,NULL,1,M1,1,Distance from point of intersection to line
9709,2025,June,1,1,5,NULL,1,M1,1,Condone use of 46.
9709,2025,June,1,1,432,NULL,1,A1,1,
9709,2025,June,1,1,4,NULL,1,B1,1,
9709,2025,June,1,1,6,NULL,1,B1,1,
9709,2025,June,1,1,6,NULL,1,M1,1,Using their r and their
9709,2025,June,1,1,3,NULL,1,A1,1,Fraction must be simplified.
9709,2025,June,1,1,2,NULL,1,*M1,1,
9709,2025,June,1,1,4,NULL,1,A1,1,Accept
9709,2025,June,1,1,4,NULL,1,A1,1,Or
9709,2025,June,1,1,10,a,1,B2,1,",1,0"
9709,2025,June,1,1,5,NULL,1,B2,1,",1,0"
9709,2025,June,1,1,5,NULL,1,B1,1,Transformations correct and in the correct order.
9709,2025,June,1,1,3,NULL,1,B2,1,",1,0"
9709,2025,June,1,1,3,NULL,1,B1,1,Transformations correct and in the correct order.
9709,2025,June,1,1,10,b,1,B1,1,For line or curve in correct quadrants only.
9709,2025,June,1,1,10,b,1,B1,1,"Must not pass through (0, 0)."
9709,2025,June,1,1,3,NULL,1,M1,1,Allow x/y swap.
9709,2025,June,1,1,3,NULL,1,A1,1,Must be in terms of x.
9709,2025,June,1,1,2,NULL,1,B1,1,FT
9709,2025,June,1,1,9,NULL,1,B1,1,AWRT 3.44.
9709,2025,June,1,1,0,NULL,1,B1,1,Minimum acceptable: ‘The range of
9709,2025,June,3,1,1,a,1,B1,1,Symmetrical. In correct position.
9709,2025,June,3,1,2,NULL,1,B1,1,
9709,2025,June,3,1,5,NULL,1,B1,1,
9709,2025,June,3,1,2,NULL,1,B1,1,Ignore
9709,2025,June,3,1,2,NULL,1,M1,1,E.g.
9709,2025,June,3,1,1,NULL,1,A1,1,OE without logs.
9709,2025,June,3,1,1,NULL,1,A1,1,"OE, ISW"
9709,2025,June,3,1,5,NULL,1,*M1,1,Multiply numerator (and denominator) by the
9709,2025,June,3,1,5,NULL,1,A1,1,OE
9709,2025,June,3,1,5,NULL,1,M1,1,
9709,2025,June,3,1,4,NULL,1,A1,1,
9709,2025,June,3,1,4,NULL,1,B1,1,SOI
9709,2025,June,3,1,2,NULL,1,*M1,1,Correct use of their derivatives.
9709,2025,June,3,1,3,NULL,1,A1,1,Or exact equivalent.
9709,2025,June,3,1,2,NULL,1,B1,1,SOI
9709,2025,June,3,1,2,NULL,1,*M1,1,Complete method.
9709,2025,June,3,1,3,NULL,1,A1,1,
9709,2025,June,3,1,6,NULL,1,A1,1,
9709,2025,June,3,1,22,NULL,1,M1,1,Or use long division and equate a constant
9709,2025,June,3,1,22,NULL,1,A1,1,Must evaluate the terms.
9709,2025,June,3,1,3,NULL,1,M1,1,Or use long division and equate a constant
9709,2025,June,3,1,3,NULL,1,A1,1,Must evaluate the terms.
9709,2025,June,3,1,1,NULL,1,B1,1,
9709,2025,June,3,1,6,b,1,B1,1,
9709,2025,June,3,1,6,b,1,B1,1,"FT C and D correct, or FT their A and B."
9709,2025,June,3,1,6,c,1,B1,1,Accept 90 .
9709,2025,June,3,1,6,c,1,B0,1,if an incorrect statement seen.
9709,2025,June,3,1,6,c,1,B1,1,"Not required to state the centre of the enlargement,"
9709,2025,June,3,1,2,NULL,1,B1,1,Or exact 2 term equivalent.
9709,2025,June,3,1,21,NULL,1,B1,1,ft  Follow their 5
9709,2025,June,3,1,2,NULL,1,M1,1,"OE, WWW."
9709,2025,June,3,1,1,NULL,1,A1,1,
9709,2025,June,3,1,21,NULL,1,B1,1,FT SOI
9709,2025,June,3,1,21,NULL,1,M1,1,
9709,2025,June,3,1,21,NULL,1,A1,1,
9709,2025,June,3,1,8,a,1,M1,1,Accept column vectors.
9709,2025,June,3,1,2,NULL,1,A1,1,"OE, e.g."
9709,2025,June,3,1,8,b,1,B1,1,ft
9709,2025,June,3,1,2,NULL,1,M1,1,
9709,2025,June,3,1,5,NULL,1,A1,1,Or
9709,2025,June,3,1,7,NULL,1,A1,1,
9709,2025,June,3,1,8,c,1,M1,1,E.g.(
9709,2025,June,3,1,14,NULL,1,A1,1,
9709,2025,June,3,1,9,a,1,M1,1,*
9709,2025,June,3,1,6,NULL,1,A1,1,AG
9709,2025,June,3,1,9,b,1,M1,1,Not from using calculator to evaluate the original
9709,2025,June,3,1,9,b,1,A1,1,"E.g., using"
9709,2025,June,3,1,6,NULL,1,M1,1,
9709,2025,June,3,1,6,NULL,1,A1,1,E.g. 2
9709,2025,June,3,1,0,NULL,1,M1,1,
9709,2025,June,3,1,5,NULL,1,A1,1,
9709,2025,June,3,1,5,NULL,1,A1,1,ISW
9709,2025,June,3,1,3,NULL,1,B1,1,
9709,2025,June,3,1,5,NULL,1,B1,1,ft Follow their linear quotient.
9709,2025,June,3,1,3,NULL,1,B1,1,ft From the x term in their remainder ax + b.
9709,2025,June,3,1,3,NULL,1,M1,1,
9709,2025,June,3,1,3,NULL,1,A1,1,OE
9709,2025,June,3,1,2,NULL,1,M1,1,*
9709,2025,June,3,1,2,NULL,1,A1,1,E.g. d
9709,2025,June,3,1,1,NULL,1,A1,1,Exact answer in radians only.
9709,2025,June,3,1,2,NULL,1,A1,1,Or (
9709,2025,June,3,1,4,NULL,1,A1,1,"If the factor of π  is missing throughout, allow the"
9709,2025,June,5,1,1,NULL,1,B1,1,0.771 < z < 0.773 or −0.773 < z < −0.771 seen.
9709,2025,June,5,1,1,NULL,1,M1,1,"Use of the ±standardisation formula with µ, 1.48 and 0.14 and"
9709,2025,June,5,1,1,NULL,1,A1,1,1.585 < µ ⩽ 1.59.
9709,2025,June,5,1,2,a,1,M1,1,
9709,2025,June,5,1,2,NULL,1,M1,1,"n – 6!, where n is an integer > 720."
9709,2025,June,5,1,1800,NULL,1,A1,1,
9709,2025,June,5,1,2,NULL,1,M1,1,"5! × p, where p is an integer > 1."
9709,2025,June,5,1,2,NULL,1,M1,1,
9709,2025,June,5,1,4,NULL,1,M1,1,
9709,2025,June,5,1,1024,NULL,1,A1,1,0.7626 < p ⩽ 0.763.
9709,2025,June,5,1,4096,NULL,1,M1,1,
9709,2025,June,5,1,5,NULL,1,A1,1,AWRT
9709,2025,June,5,1,8,NULL,1,B1,1,"Correct stem, ignore extra values (not in reverse, not split)."
9709,2025,June,5,1,8,NULL,1,B1,1,"Correct Gulls labelled on left, leaves in order from right to left and"
9709,2025,June,5,1,8,NULL,1,B1,1,"Correct Herons labelled on same diagram, leaves in order and"
9709,2025,June,5,1,8,NULL,1,B1,1,"Correct key for their diagram, need both clubs labelled and ‘sec’"
9709,2025,June,5,1,8,NULL,1,B1,1,"if both stems correct,"
9709,2025,June,5,1,8,NULL,1,B1,1,if Gulls is correct to the left of the stem
9709,2025,June,5,1,8,NULL,1,B0,1,
9709,2025,June,5,1,8,NULL,1,B1,1,if both keys correct including ‘sec’ or ‘s’
9709,2025,June,5,1,3,b,1,B1,1,"Clearly identified, e.g. Q2, med, m.."
9709,2025,June,5,1,3,b,1,M1,1,9.7 ⩽ UQ ⩽ 10.0 – 8.2 ⩽ LQ ⩽ 8.6.
9709,2025,June,5,1,3,b,1,A1,1,WWW
9709,2025,June,5,1,50,NULL,1,M1,1,
9709,2025,June,5,1,50,NULL,1,A1,1,"If M0 scored, SCB1 for 8.54 WWW."
9709,2025,June,5,1,50,NULL,1,M1,1,"Substitute values into correct variance formula, any form."
9709,2025,June,5,1,2,NULL,1,A1,1,"Mark final answer. If one or both M marks not awarded, SCB1 for"
9709,2025,June,5,1,4,a,1,M1,1,OE
9709,2025,June,5,1,1,NULL,1,M1,1,Calculating the correct probability area (leading to their final
9709,2025,June,5,1,1,NULL,1,A1,1,
9709,2025,June,5,1,1,NULL,1,B1,1,FT FT their 4-figure probability to obtain a single integer answer. No
9709,2025,June,5,1,4,b,1,M1,1,One term of the form 9Cx ( ) (
9709,2025,June,5,1,0,NULL,1,A1,1,Correct un-simplified expression.
9709,2025,June,5,1,0,NULL,1,B1,1,0.925 < p ⩽ 0.926 from correct working.
9709,2025,June,5,1,0,NULL,1,M1,1,One term of the form 9Cx ( ) (
9709,2025,June,5,1,48,NULL,1,B1,1,"48 and 19.2 (CAO) seen, allow un-simplified."
9709,2025,June,5,1,48,NULL,1,M1,1,Substituting their 48 and their 19.2 into the ±standardising
9709,2025,June,5,1,48,NULL,1,M1,1,Use continuity correction 49.5 or 50.5 in their standardisation
9709,2025,June,5,1,1,NULL,1,M1,1,"Appropriate probability area, from final process, must be a"
9709,2025,June,5,1,1,NULL,1,A1,1,AWRT
9709,2025,June,5,1,5,a,1,B1,1,Correct outcome/value for either the 1st or 2nd scenario clearly
9709,2025,June,5,1,5,a,1,M1,1,"2 correct outcomes/values obtained, accept un-simplified"
9709,2025,June,5,1,5,a,1,M1,1,"Sum of 3 correct scenarios, may be identified by un-simplified"
9709,2025,June,5,1,5,a,1,A1,1,CAO
9709,2025,June,5,1,5,b,1,M1,1,
9709,2025,June,5,1,5,b,1,M1,1,"their 2520 × their 400 × their 12 seen, accept un-simplified,"
9709,2025,June,5,1,12096000,NULL,1,A1,1,Condone 12100000.
9709,2025,June,5,1,7,NULL,1,M1,1,AG.
9709,2025,June,5,1,7,NULL,1,A1,1,
9709,2025,June,5,1,2,NULL,1,A1,1,
9709,2025,June,5,1,1,NULL,1,B1,1,Table with correct values of x and at least one further non-zero
9709,2025,June,5,1,1,NULL,1,B1,1,Third probability correct.
9709,2025,June,5,1,1,NULL,1,B1,1,Fourth probability correct.
9709,2025,June,5,1,1,NULL,1,B1,1,Fifth probability correct.
9709,2025,June,5,1,7,NULL,1,B2,1,max scored.
9709,2025,June,5,1,21,NULL,1,M1,1,
9709,2025,June,5,1,21,NULL,1,B1,1,FT
9709,2025,June,5,1,105,NULL,1,A1,1,Accept 0.87628…to at least 3SF.
9709,2025,June,1,2,1,NULL,1,B2,1,",1,0 B2 for 3 correct components. B1 for 2."
9709,2025,June,1,2,14,NULL,1,B2,1,",1,0 B2 for 3 correct components. B1 for 2."
9709,2025,June,1,2,7,NULL,1,B2,1,",1,0 B2 for 3 correct components. B1 for 2."
9709,2025,June,1,2,24,NULL,1,*M1,1,OE
9709,2025,June,1,2,2,NULL,1,B1,1,OE
9709,2025,June,1,2,2,NULL,1,B1,1,May be seen in a list.
9709,2025,June,1,2,64,NULL,1,B1,1,This term must now be identified if given as part of a list.
9709,2025,June,1,2,1280,NULL,1,M1,1,
9709,2025,June,1,2,2,NULL,1,A1,1,OE
9709,2025,June,1,2,2,NULL,1,*M1,1,For attempt at differentiation; at least one correct term
9709,2025,June,1,2,2,NULL,1,A1,1,OE simplified form.
9709,2025,June,1,2,4,NULL,1,M1,1,For setting their 2 term d
9709,2025,June,1,2,16,NULL,1,A1,1,
9709,2025,June,1,2,5,a,1,B1,1,B1 B2 for answers of 1
9709,2025,June,1,2,5,b,1,B2,1,",1,0 Ignore any graph outside domain ("
9709,2025,June,1,2,5,b,1,B1,1,"for two complete cycles, one from 0 to approximately"
9709,2025,June,1,2,5,b,1,B2,1,for correct curve; condone any incorrect x-axis
9709,2025,June,1,2,5,c,1,B1,1,Ignore any graphs drawn
9709,2025,June,1,2,3,NULL,1,B1,1,
9709,2025,June,1,2,5,NULL,1,B1,1,B1 B1 for 𝑘(5𝑥+ 4)
9709,2025,June,1,2,5,NULL,1,M1,1,
9709,2025,June,1,2,2,NULL,1,M1,1,
9709,2025,June,1,2,10,NULL,1,A1,1,
9709,2025,June,1,2,7,a,1,M1,1,The first two marks can be applied in the reverse order
9709,2025,June,1,2,2,NULL,1,A1,1,WWW
9709,2025,June,1,2,3,NULL,1,*B1,1,OE
9709,2025,June,1,2,3,NULL,1,B1,1,OE
9709,2025,June,1,2,3,NULL,1,B1,1,AWRT
9709,2025,June,1,2,8,a,1,B1,1,Condone
9709,2025,June,1,2,2,NULL,1,B1,1,Condone
9709,2025,June,1,2,2,NULL,1,B1,1,
9709,2025,June,1,2,29,NULL,1,M1,1,Or other correct method for an isosceles triangle using
9709,2025,June,1,2,29,NULL,1,A1,1,AWRT
9709,2025,June,1,2,5,NULL,1,M1,1,Use of
9709,2025,June,1,2,2,NULL,1,A1,1,AWRT
9709,2025,June,1,2,29,NULL,1,B1,1,Sight of
9709,2025,June,1,2,2,NULL,1,M1,1,Use of correct sector formula with their identified radius
9709,2025,June,1,2,10,NULL,1,M1,1,Use of correct triangle formula with their identified radius
9709,2025,June,1,2,10,NULL,1,A1,1,AWRT
9709,2025,June,1,2,2,NULL,1,B1,1,May be unsimplified.
9709,2025,June,1,2,3,NULL,1,M1,1,Substituting
9709,2025,June,1,2,3,NULL,1,A1,1,
9709,2025,June,1,2,2,NULL,1,B1,1,"May be done by inspection or calculator, but must be"
9709,2025,June,1,2,2,NULL,1,B1,1,WWW. Or other valid method.
9709,2025,June,1,2,3,NULL,1,B1,1,FT May be unsimplified. FT their nonzero c.
9709,2025,June,1,2,7,NULL,1,M1,1,Substituting (
9709,2025,June,1,2,7,NULL,1,A1,1,
9709,2025,June,1,2,4,NULL,1,*M1,1,Setting their
9709,2025,June,1,2,9,NULL,1,B1,1,
9709,2025,June,1,2,0,NULL,1,A1,1,OE in correct form.
9709,2025,June,1,2,8,NULL,1,M1,1,OE
9709,2025,June,1,2,6,NULL,1,A1,1,Condone extra ‘solution’ k = 0.
9709,2025,June,1,2,24,NULL,1,*M1,1,Using a correct method to find a and d from their k. SOI.
9709,2025,June,1,2,2760,NULL,1,A1,1,
9709,2025,June,1,2,6,NULL,1,B1,1,SOI
9709,2025,June,1,2,6,NULL,1,*M1,1,Using a correct method to find r. Condone .
9709,2025,June,1,2,6,NULL,1,*M1,1,Using a correct method to find a. Condone .
9709,2025,June,1,2,6,NULL,1,A1,1,OE in the required form.
9709,2025,June,1,2,2,NULL,1,B1,1,B1 B1 for each correct { }.
9709,2025,June,1,2,2,NULL,1,*M1,1,Equating y or
9709,2025,June,1,2,2,NULL,1,A1,1,Do not condone x =  or
9709,2025,June,1,2,4,NULL,1,*M1,1,Using
9709,2025,June,1,2,2,NULL,1,A1,1,
9709,2025,June,1,2,2,NULL,1,A1,1,Do not condone
9709,2025,June,1,2,1,NULL,1,*M1,1,SOI
9709,2025,June,1,2,4,NULL,1,A1,1,
9709,2025,June,1,2,2,NULL,1,A1,1,Do not condone x =
9709,2025,June,3,2,1,NULL,1,*M1,1,
9709,2025,June,3,2,1,NULL,1,A1,1,E.g.
9709,2025,June,3,2,3,NULL,1,A1,1,OE
9709,2025,June,3,2,3,NULL,1,A1,1,"CAO, must be 3 d.p."
9709,2025,June,3,2,1,NULL,1,B1,1,
9709,2025,June,3,2,2,NULL,1,B1,1,
9709,2025,June,3,2,2,NULL,1,M1,1,
9709,2025,June,3,2,3,NULL,1,A1,1,Ignore extra terms.
9709,2025,June,3,2,2,NULL,1,B1,1,OE
9709,2025,June,3,2,2,NULL,1,B0,1,for an ambiguous statement.
9709,2025,June,3,2,3,NULL,1,B1,1,Allow for a circle in the correct place even if their
9709,2025,June,3,2,3,NULL,1,B1,1,FT FT centre not at the origin.
9709,2025,June,3,2,3,NULL,1,B1,1,Position can be implied provided there is some
9709,2025,June,3,2,3,NULL,1,B1,1,"FT FT from their (1, 2) not at the origin."
9709,2025,June,3,2,3,NULL,1,B1,1,Dependent on all previous marks.
9709,2025,June,3,2,3,NULL,1,*M1,1,Condone one slip in manipulating the original
9709,2025,June,3,2,3,NULL,1,A1,1,E.g. 3 – (2 – 2 tan2 x) = 3 tan x
9709,2025,June,3,2,3,NULL,1,A1,1,"E.g. 2 tan2 x – 3 tan x + 1 = 0,"
9709,2025,June,3,2,3,NULL,1,A1,1,
9709,2025,June,3,2,3,NULL,1,A1,1,Ignore answers outside the given interval.
9709,2025,June,3,2,5,NULL,1,*M1,1,
9709,2025,June,3,2,5,NULL,1,A1,1,
9709,2025,June,3,2,5,NULL,1,A1,1,Accept 3-term equivalents.
9709,2025,June,3,2,2,NULL,1,A1,1,"Must state the square roots, not x and y separately,"
9709,2025,June,3,2,2,NULL,1,A0,1,if there are additional incorrect solutions.
9709,2025,June,3,2,6,a,1,B1,1,
9709,2025,June,3,2,1,NULL,1,B1,1,"Needs to mark intersection with a dot, a cross, or say"
9709,2025,June,3,2,2,NULL,1,M1,1,Or comparing
9709,2025,June,3,2,2,NULL,1,M0,1,if working in degrees (gives 0.98… and 0.47…
9709,2025,June,3,2,2,NULL,1,A1,1,Values correct.
9709,2025,June,3,2,6,c,1,M1,1,M0 if working in degrees.
9709,2025,June,3,2,6,c,1,A1,1,No working seen at all scores 0/3.
9709,2025,June,3,2,6,c,1,A1,1,"1.03, 1.0149, 1.0281, 1.0166, 1.0266, 1.0179,"
9709,2025,June,3,2,7,a,1,B1,1,From correct work.
9709,2025,June,3,2,24,NULL,1,M1,1,"If cos  = 24 and sin  = 7 seen, then M0 A0."
9709,2025,June,3,2,24,NULL,1,A1,1,CAO
9709,2025,June,3,2,25,NULL,1,B1,1,"FT Can be implied by 0.2(0033…), or by"
9709,2025,June,3,2,3,NULL,1,M1,1,"Need some method shown, but might not show"
9709,2025,June,3,2,3,NULL,1,A1,1,AWRT
9709,2025,June,3,2,8,NULL,1,B1,1,
9709,2025,June,3,2,3,NULL,1,B1,1,OE
9709,2025,June,3,2,4,NULL,1,M1,1,Or
9709,2025,June,3,2,1,NULL,1,A1,1,OE
9709,2025,June,3,2,3,NULL,1,M1,1,E.g.
9709,2025,June,3,2,2,NULL,1,A1,1,E.g.
9709,2025,June,3,2,4,NULL,1,A1,1,OE
9709,2025,June,3,2,9,a,1,M1,1,A complete method.
9709,2025,June,3,2,3,NULL,1,M1,1,
9709,2025,June,3,2,7,NULL,1,M1,1,Independent M0M1 is possible.
9709,2025,June,3,2,59,NULL,1,A1,1,From correct working. The answer needs to come
9709,2025,June,3,2,59,NULL,1,A0,1,.
9709,2025,June,3,2,9,c,1,M1,1,"For “hence”, must be using the angle at A."
9709,2025,June,3,2,2,NULL,1,M1,1,NB: These two M marks are independent.
9709,2025,June,3,2,59,NULL,1,A1,1,"Accept simplified equivalent exact forms, e.g."
9709,2025,June,3,2,4,NULL,1,B1,1,Could be found by using long division or by writing
9709,2025,June,3,2,4,NULL,1,B1,1,Allow B1B1 if implied by correct division and no
9709,2025,June,3,2,2,NULL,1,*M1,1,OE
9709,2025,June,3,2,2,NULL,1,A1,1,FT OE
9709,2025,June,3,2,8,NULL,1,A1,1,
9709,2025,June,3,2,2,NULL,1,*M1,1,With a ‘+’ in the middle.
9709,2025,June,3,2,2,NULL,1,A1,1,OE
9709,2025,June,3,2,0,NULL,1,A1,1,OE
9709,2025,June,3,2,0,NULL,1,A1,1,
9709,2025,June,3,2,3,NULL,1,B1,1,
9709,2025,June,3,2,3,NULL,1,*M1,1,
9709,2025,June,3,2,2,NULL,1,*M1,1,
9709,2025,June,3,2,2,NULL,1,A1,1,
9709,2025,June,3,2,11,b,1,B1,1,SOI
9709,2025,June,3,2,11,b,1,*M1,1,OE
9709,2025,June,3,2,10,NULL,1,A1,1,OE
9709,2025,June,3,2,10,NULL,1,A1,1,WWW
9709,2025,June,5,2,3,NULL,1,B1,1,Table with correct values of x and at least one non-
9709,2025,June,5,2,3,NULL,1,B1,1,Two more correct non-zero probabilities linked
9709,2025,June,5,2,3,NULL,1,B1,1,Four correct probabilities linked with the correct
9709,2025,June,5,2,112,NULL,1,B1,1,"112 and 33.6 (CAO) seen, allow un-simplified."
9709,2025,June,5,2,112,NULL,1,M1,1,Substituting their 112 and their 33.6 into the
9709,2025,June,5,2,112,NULL,1,M1,1,Use continuity correction 119.5 or 120.5 in their
9709,2025,June,5,2,1,NULL,1,M1,1,"Appropriate area Φ , from final process, must be a"
9709,2025,June,5,2,1,NULL,1,A1,1,Final answer AWRT.
9709,2025,June,5,2,15,NULL,1,M1,1,OE.
9709,2025,June,5,2,80,NULL,1,A1,1,ISW.
9709,2025,June,5,2,15,NULL,1,M1,1,
9709,2025,June,5,2,16,NULL,1,M1,1,
9709,2025,June,5,2,15,NULL,1,A1,1,0.254237… to at least 3 SF.
9709,2025,June,5,2,4,a,1,M1,1,OE.
9709,2025,June,5,2,400,NULL,1,A1,1,CAO exact answer.
9709,2025,June,5,2,8,NULL,1,M1,1,1 0.7d
9709,2025,June,5,2,8,NULL,1,A1,1,0.942 ⩽ p < 0.9425.
9709,2025,June,5,2,7,NULL,1,M1,1,
9709,2025,June,5,2,4,c,1,M1,1,(p)2 (1 – p)5
9709,2025,June,5,2,4,c,1,A1,1,AWRT.
9709,2025,June,5,2,5,a,1,B1,1,At least 5 points plotted accurately at class upper
9709,2025,June,5,2,5,a,1,B1,1,"All points plotted correct, curve drawn, no line"
9709,2025,June,5,2,5,b,1,M1,1,Use of graph must be seen.
9709,2025,June,5,2,5,b,1,A1,1,"FT Strict FT, reading at their curve condone use of t."
9709,2025,June,5,2,5,c,1,B1,1,May be un-simplified and/or in variance
9709,2025,June,5,2,5,c,1,B1,1,"At least 5 correct midpoints seen, may be un-"
9709,2025,June,5,2,300,NULL,1,M1,1,Correct un-simplified mean formula with their 6
9709,2025,June,5,2,300,NULL,1,A1,1,WWW.
9709,2025,June,5,2,300,NULL,1,M1,1,Correct un-simplified Variance formula with their
9709,2025,June,5,2,300,NULL,1,A1,1,20.4 ⩽ σ < 20.45 WWW.
